Amount,TransactionType,Location,Hour,Device,IsFraud
49813.07,Send Money,Delhi,5,iOS,0
15207.12,Bill Payment,Mumbai,13,iOS,0
1805.53,Merchant Payment,Kolkata,16,Android,0
23794.67,Merchant Payment,Delhi,16,iOS,0
39014.21,Bill Payment,Bangalore,20,Android,0
48661.55,Bill Payment,Mumbai,16,Android,0
43109.32,Bill Payment,Kolkata,2,Android,0
11798.72,Bill Payment,Mumbai,8,iOS,0
3349.52,Bill Payment,Bangalore,11,Android,0
48707.67,Send Money,Bangalore,6,iOS,0
31761.45,Send Money,Delhi,3,Android,1
12668.6,Bill Payment,Delhi,16,iOS,0
43441.77,Bill Payment,Delhi,7,iOS,0
18302.8,Send Money,Kolkata,16,Android,0
37804.87,Bill Payment,Kolkata,8,Android,0
27473.33,Merchant Payment,Delhi,9,Android,0
8588.18,Send Money,Bangalore,16,iOS,0
45324.36,Merchant Payment,Delhi,15,Android,0
21688.22,Merchant Payment,Kolkata,17,iOS,0
34783.9,Send Money,Chennai,22,Android,0
17423.51,Merchant Payment,Delhi,4,iOS,0
46267.29,Bill Payment,Chennai,5,Android,0
42142.64,Bill Payment,Mumbai,7,Android,0
46237.39,Send Money,Delhi,4,iOS,1
45984.21,Bill Payment,Hyderabad,4,Android,0
16819.51,Bill Payment,Delhi,22,iOS,0
21537.23,Send Money,Chennai,20,iOS,0
28451.0,Bill Payment,Hyderabad,12,Android,0
33878.27,Merchant Payment,Bangalore,9,Android,0
38835.03,Bill Payment,Bangalore,20,iOS,0
34198.14,Bill Payment,Mumbai,3,iOS,0
3171.38,Merchant Payment,Bangalore,4,iOS,0
22755.58,Send Money,Delhi,20,Android,0
36550.61,Merchant Payment,Delhi,10,iOS,0
5940.63,Bill Payment,Kolkata,11,iOS,0
10229.48,Send Money,Delhi,19,iOS,0
18918.8,Send Money,Delhi,5,iOS,0
24313.27,Bill Payment,Hyderabad,16,iOS,0
34144.97,Send Money,Chennai,16,Android,0
8252.21,Send Money,Chennai,23,iOS,0
3617.46,Merchant Payment,Mumbai,16,iOS,0
34905.78,Merchant Payment,Kolkata,13,iOS,0
16068.06,Bill Payment,Hyderabad,21,iOS,0
36244.48,Bill Payment,Delhi,7,iOS,0
13412.31,Merchant Payment,Mumbai,20,iOS,0
6610.27,Merchant Payment,Hyderabad,8,iOS,0
31159.91,Send Money,Kolkata,12,Android,0
9804.67,Merchant Payment,Kolkata,16,Android,0
28717.91,Bill Payment,Mumbai,2,iOS,0
24946.24,Merchant Payment,Hyderabad,11,iOS,0
26532.48,Merchant Payment,Chennai,4,iOS,1
43742.16,Bill Payment,Mumbai,14,Android,0
5566.6,Bill Payment,Mumbai,11,iOS,0
38216.25,Bill Payment,Delhi,18,Android,0
28070.11,Merchant Payment,Chennai,13,iOS,0
41521.11,Bill Payment,Bangalore,20,Android,0
14794.94,Bill Payment,Hyderabad,2,iOS,0
8680.52,Send Money,Chennai,10,Android,1
49926.15,Merchant Payment,Mumbai,0,iOS,1
25970.06,Send Money,Delhi,13,iOS,0
23178.64,Bill Payment,Kolkata,9,Android,0
47054.8,Merchant Payment,Hyderabad,22,Android,0
25829.52,Bill Payment,Delhi,2,iOS,0
15651.81,Send Money,Kolkata,5,iOS,0
23303.69,Merchant Payment,Chennai,13,Android,0
9272.53,Merchant Payment,Bangalore,23,Android,0
14712.94,Send Money,Hyderabad,13,Android,0
1678.48,Send Money,Delhi,10,Android,0
16770.8,Merchant Payment,Mumbai,18,Android,0
23254.48,Bill Payment,Hyderabad,18,Android,0
43450.91,Merchant Payment,Mumbai,17,Android,0
46887.17,Merchant Payment,Kolkata,6,iOS,0
27961.93,Send Money,Delhi,18,Android,0
5098.92,Send Money,Mumbai,19,iOS,0
29228.73,Send Money,Bangalore,0,Android,1
19449.67,Bill Payment,Chennai,10,Android,0
3591.36,Merchant Payment,Mumbai,15,iOS,0
47863.45,Send Money,Delhi,23,Android,0
32453.94,Merchant Payment,Delhi,14,iOS,0
38021.76,Send Money,Mumbai,11,Android,0
3935.98,Bill Payment,Mumbai,22,iOS,0
38775.03,Bill Payment,Mumbai,10,Android,0
45291.99,Merchant Payment,Bangalore,16,Android,0
22637.92,Bill Payment,Mumbai,5,iOS,0
13654.51,Bill Payment,Mumbai,5,iOS,0
19557.22,Merchant Payment,Kolkata,11,Android,0
13387.87,Send Money,Mumbai,5,Android,1
22739.87,Send Money,Hyderabad,21,iOS,1
28167.58,Send Money,Chennai,1,Android,1
5299.74,Merchant Payment,Kolkata,5,iOS,0
11496.59,Bill Payment,Chennai,1,iOS,0
14588.8,Send Money,Chennai,0,iOS,0
48106.34,Send Money,Delhi,8,iOS,0
8101.64,Send Money,Chennai,12,Android,0
3320.1,Merchant Payment,Hyderabad,17,Android,0
35521.34,Bill Payment,Delhi,9,iOS,0
48215.65,Bill Payment,Hyderabad,19,iOS,0
26355.53,Bill Payment,Mumbai,20,iOS,0
9115.31,Bill Payment,Hyderabad,9,iOS,0
12900.18,Merchant Payment,Hyderabad,15,iOS,0
6198.66,Merchant Payment,Hyderabad,23,iOS,0
32987.04,Merchant Payment,Kolkata,6,Android,0
47989.97,Merchant Payment,Hyderabad,15,iOS,0
19178.21,Merchant Payment,Chennai,23,Android,0
48519.9,Merchant Payment,Hyderabad,2,iOS,1
10916.78,Send Money,Kolkata,22,iOS,0
6611.17,Bill Payment,Hyderabad,12,iOS,0
27559.64,Merchant Payment,Chennai,6,iOS,0
13967.34,Bill Payment,Kolkata,16,Android,0
16898.46,Send Money,Bangalore,21,Android,0
11089.68,Send Money,Bangalore,7,iOS,0
30463.21,Merchant Payment,Hyderabad,18,iOS,0
41400.36,Bill Payment,Mumbai,13,iOS,0
40143.19,Send Money,Chennai,13,iOS,0
6004.48,Merchant Payment,Hyderabad,10,iOS,0
28282.68,Merchant Payment,Chennai,13,iOS,0
28554.57,Bill Payment,Kolkata,16,Android,0
21545.65,Merchant Payment,Chennai,9,iOS,0
35801.82,Send Money,Kolkata,12,iOS,1
18894.22,Send Money,Hyderabad,10,iOS,0
45553.75,Bill Payment,Bangalore,9,Android,0
48233.36,Send Money,Mumbai,7,iOS,0
40241.43,Merchant Payment,Hyderabad,18,Android,0
6679.52,Bill Payment,Delhi,1,iOS,0
36959.22,Send Money,Mumbai,3,Android,0
20737.41,Bill Payment,Mumbai,6,Android,0
17265.83,Merchant Payment,Kolkata,7,Android,0
48206.15,Send Money,Mumbai,9,iOS,1
15768.21,Send Money,Kolkata,20,iOS,0
32868.71,Merchant Payment,Chennai,23,Android,0
49933.71,Merchant Payment,Hyderabad,4,iOS,0
27641.97,Send Money,Kolkata,21,iOS,0
40804.93,Send Money,Chennai,7,iOS,0
42955.99,Send Money,Kolkata,13,iOS,1
8645.02,Merchant Payment,Delhi,3,Android,0
19284.85,Bill Payment,Chennai,17,Android,0
24914.64,Send Money,Kolkata,10,Android,0
45039.31,Bill Payment,Delhi,2,iOS,1
15767.28,Bill Payment,Mumbai,3,Android,0
12032.1,Send Money,Hyderabad,6,Android,0
46495.68,Merchant Payment,Hyderabad,16,iOS,0
16350.75,Send Money,Bangalore,2,iOS,0
34147.43,Send Money,Chennai,12,Android,0
6974.87,Send Money,Bangalore,8,Android,0
1778.42,Merchant Payment,Delhi,20,iOS,0
9435.99,Merchant Payment,Delhi,4,Android,0
29424.17,Send Money,Mumbai,19,iOS,0
3600.54,Merchant Payment,Kolkata,8,iOS,0
25407.01,Bill Payment,Chennai,19,iOS,0
11371.91,Send Money,Bangalore,20,iOS,0
19884.58,Merchant Payment,Bangalore,5,iOS,0
20412.9,Send Money,Chennai,14,iOS,0
30543.47,Send Money,Delhi,1,Android,0
36776.43,Send Money,Kolkata,5,iOS,0
8134.88,Bill Payment,Kolkata,0,iOS,0
30813.18,Merchant Payment,Chennai,19,Android,0
4587.02,Merchant Payment,Kolkata,8,Android,0
18581.21,Bill Payment,Kolkata,8,Android,0
12421.72,Send Money,Kolkata,2,iOS,0
3097.13,Merchant Payment,Hyderabad,7,Android,0
29592.17,Bill Payment,Mumbai,21,iOS,0
39633.7,Send Money,Hyderabad,20,iOS,0
23160.88,Send Money,Kolkata,22,Android,0
23130.78,Merchant Payment,Delhi,2,Android,0
2534.71,Send Money,Kolkata,18,Android,0
28036.22,Merchant Payment,Bangalore,17,iOS,0
6841.95,Bill Payment,Hyderabad,20,iOS,0
15960.87,Send Money,Mumbai,18,iOS,0
17657.21,Send Money,Hyderabad,18,Android,0
4595.42,Bill Payment,Bangalore,6,iOS,0
14242.81,Merchant Payment,Chennai,8,iOS,0
41744.29,Bill Payment,Kolkata,6,Android,0
42502.39,Merchant Payment,Chennai,23,iOS,0
25013.86,Merchant Payment,Hyderabad,10,iOS,0
28882.2,Send Money,Kolkata,11,iOS,0
20192.58,Bill Payment,Kolkata,1,iOS,0
11124.22,Bill Payment,Mumbai,3,Android,0
17576.71,Bill Payment,Kolkata,10,iOS,0
17042.95,Merchant Payment,Bangalore,2,Android,1
30385.78,Merchant Payment,Hyderabad,22,Android,0
1781.99,Send Money,Hyderabad,2,Android,0
30644.16,Send Money,Mumbai,6,Android,0
25833.46,Merchant Payment,Mumbai,1,Android,1
2690.44,Bill Payment,Chennai,14,Android,0
7884.09,Bill Payment,Bangalore,20,iOS,0
41265.58,Bill Payment,Hyderabad,23,iOS,0
46166.44,Send Money,Delhi,11,iOS,0
8542.96,Bill Payment,Chennai,17,Android,0
3283.52,Merchant Payment,Mumbai,2,Android,0
32441.43,Send Money,Bangalore,11,Android,0
12592.51,Send Money,Chennai,7,iOS,0
16852.07,Bill Payment,Chennai,9,iOS,0
33992.48,Merchant Payment,Delhi,21,iOS,1
39331.45,Bill Payment,Chennai,23,Android,0
20815.69,Merchant Payment,Hyderabad,9,Android,0
7768.51,Send Money,Mumbai,4,iOS,0
37476.82,Merchant Payment,Hyderabad,15,iOS,0
36089.8,Send Money,Hyderabad,22,iOS,0
34648.09,Merchant Payment,Kolkata,6,Android,0
6619.14,Send Money,Bangalore,4,iOS,0
27000.86,Bill Payment,Bangalore,11,Android,0
16069.03,Send Money,Hyderabad,1,Android,0
1292.29,Merchant Payment,Kolkata,10,Android,0
41874.81,Merchant Payment,Chennai,15,Android,0
1074.9,Send Money,Hyderabad,19,Android,0
24642.18,Bill Payment,Kolkata,16,iOS,0
36719.94,Bill Payment,Chennai,21,Android,0
19956.01,Bill Payment,Chennai,16,Android,0
1230.53,Send Money,Kolkata,18,iOS,0
31193.78,Bill Payment,Bangalore,11,Android,0
25967.47,Merchant Payment,Kolkata,1,iOS,0
5213.5,Send Money,Chennai,16,Android,0
18171.66,Send Money,Bangalore,23,iOS,0
25947.31,Bill Payment,Kolkata,17,Android,0
15092.67,Bill Payment,Bangalore,7,Android,0
13572.13,Merchant Payment,Kolkata,7,iOS,0
17667.8,Merchant Payment,Hyderabad,11,Android,0
20243.94,Send Money,Kolkata,15,iOS,0
39595.02,Send Money,Delhi,20,iOS,0
28887.76,Send Money,Delhi,18,Android,0
12099.79,Bill Payment,Bangalore,12,Android,0
42108.74,Send Money,Bangalore,15,Android,0
34794.06,Bill Payment,Hyderabad,19,Android,0
6689.87,Merchant Payment,Bangalore,0,iOS,0
21561.32,Send Money,Delhi,16,iOS,0
42444.87,Bill Payment,Mumbai,19,Android,0
21604.15,Bill Payment,Chennai,17,iOS,0
41627.6,Merchant Payment,Chennai,4,Android,0
3409.65,Bill Payment,Kolkata,16,Android,0
24747.6,Merchant Payment,Kolkata,23,Android,0
48610.7,Merchant Payment,Hyderabad,14,Android,0
21143.84,Send Money,Delhi,5,iOS,0
13697.85,Bill Payment,Bangalore,22,Android,0
42443.16,Send Money,Kolkata,23,Android,0
5066.1,Bill Payment,Mumbai,8,Android,0
3967.29,Bill Payment,Delhi,6,Android,0
7250.2,Bill Payment,Delhi,21,Android,0
39345.38,Bill Payment,Hyderabad,12,Android,0
15067.44,Send Money,Kolkata,10,iOS,0
33895.27,Bill Payment,Delhi,0,Android,0
25551.37,Merchant Payment,Bangalore,3,iOS,1
36395.29,Send Money,Mumbai,12,Android,0
9080.37,Bill Payment,Bangalore,8,Android,0
21102.44,Bill Payment,Kolkata,17,iOS,0
29976.67,Bill Payment,Hyderabad,21,iOS,1
38604.44,Bill Payment,Mumbai,0,Android,0
32773.84,Merchant Payment,Hyderabad,19,iOS,0
22080.98,Bill Payment,Mumbai,3,Android,0
10793.39,Send Money,Mumbai,9,iOS,0
20221.56,Bill Payment,Mumbai,22,iOS,0
42084.42,Send Money,Bangalore,23,Android,1
10143.24,Merchant Payment,Delhi,1,Android,0
42301.11,Merchant Payment,Kolkata,23,iOS,0
19497.76,Merchant Payment,Chennai,15,Android,0
21345.46,Bill Payment,Hyderabad,2,Android,0
30708.27,Send Money,Kolkata,21,Android,1
43489.11,Send Money,Bangalore,19,iOS,1
4741.25,Bill Payment,Hyderabad,0,iOS,0
2614.71,Bill Payment,Kolkata,16,iOS,0
42900.03,Bill Payment,Delhi,19,iOS,0
45417.82,Merchant Payment,Mumbai,0,iOS,0
28971.53,Bill Payment,Chennai,7,iOS,0
45144.02,Send Money,Mumbai,23,Android,1
42994.1,Send Money,Chennai,0,iOS,1
33556.11,Merchant Payment,Delhi,8,Android,0
21476.63,Bill Payment,Bangalore,22,Android,0
3423.89,Bill Payment,Mumbai,10,iOS,0
18859.83,Bill Payment,Bangalore,4,Android,0
1283.89,Send Money,Chennai,21,Android,0
2248.59,Bill Payment,Kolkata,0,iOS,0
416.89,Bill Payment,Hyderabad,0,Android,0
35813.12,Bill Payment,Kolkata,23,iOS,0
36851.55,Bill Payment,Mumbai,8,Android,0
38193.78,Bill Payment,Chennai,21,iOS,0
33680.19,Bill Payment,Mumbai,17,iOS,0
48213.57,Bill Payment,Kolkata,20,iOS,0
36220.53,Bill Payment,Delhi,6,Android,0
39362.38,Send Money,Delhi,1,iOS,1
14294.19,Bill Payment,Chennai,21,Android,0
6347.4,Send Money,Kolkata,22,iOS,0
43057.01,Bill Payment,Kolkata,21,iOS,0
45674.65,Merchant Payment,Kolkata,6,iOS,0
24113.92,Merchant Payment,Bangalore,19,iOS,0
6318.05,Send Money,Delhi,7,Android,0
15986.73,Send Money,Bangalore,19,iOS,0
47593.31,Merchant Payment,Mumbai,23,iOS,0
28993.38,Bill Payment,Chennai,19,iOS,0
1944.32,Bill Payment,Hyderabad,5,iOS,0
18849.96,Merchant Payment,Delhi,21,Android,0
29586.03,Merchant Payment,Bangalore,19,iOS,0
19902.09,Merchant Payment,Chennai,18,Android,0
24330.8,Send Money,Bangalore,3,iOS,0
8197.0,Bill Payment,Chennai,8,Android,0
5069.29,Bill Payment,Bangalore,16,Android,0
35740.46,Bill Payment,Kolkata,5,iOS,0
44680.47,Merchant Payment,Bangalore,4,iOS,1
40821.33,Merchant Payment,Hyderabad,13,iOS,0
37079.55,Merchant Payment,Kolkata,23,iOS,0
17459.08,Bill Payment,Bangalore,19,iOS,0
39428.07,Bill Payment,Hyderabad,6,Android,0
32162.29,Merchant Payment,Kolkata,4,iOS,0
27002.53,Bill Payment,Bangalore,15,Android,0
31577.86,Send Money,Chennai,9,Android,0
42747.93,Bill Payment,Bangalore,21,Android,0
33005.57,Merchant Payment,Mumbai,13,Android,0
24453.92,Send Money,Mumbai,9,iOS,0
5470.03,Merchant Payment,Kolkata,22,Android,0
38737.32,Send Money,Hyderabad,17,iOS,0
12022.86,Send Money,Kolkata,4,Android,0
25861.26,Send Money,Hyderabad,5,Android,0
15039.82,Send Money,Hyderabad,6,Android,0
46055.92,Send Money,Hyderabad,16,iOS,0
40237.31,Send Money,Kolkata,13,Android,0
25908.1,Bill Payment,Kolkata,14,Android,0
12772.87,Send Money,Bangalore,12,iOS,0
47771.6,Send Money,Chennai,6,iOS,0
2709.7,Merchant Payment,Mumbai,7,iOS,0
13846.12,Bill Payment,Hyderabad,8,Android,0
30675.26,Merchant Payment,Delhi,17,Android,0
9742.8,Bill Payment,Bangalore,9,iOS,0
43391.37,Bill Payment,Delhi,11,iOS,0
3488.29,Merchant Payment,Hyderabad,16,iOS,0
35101.74,Bill Payment,Chennai,10,Android,0
25228.78,Send Money,Delhi,14,Android,0
27893.38,Bill Payment,Chennai,4,iOS,0
5833.8,Merchant Payment,Delhi,1,iOS,0
21808.3,Send Money,Chennai,13,iOS,0
35265.82,Send Money,Hyderabad,17,Android,0
49746.96,Bill Payment,Delhi,14,iOS,0
45099.23,Merchant Payment,Delhi,6,Android,0
38346.2,Bill Payment,Chennai,3,Android,0
25018.78,Send Money,Hyderabad,19,Android,0
19519.05,Bill Payment,Hyderabad,14,Android,0
7313.65,Bill Payment,Kolkata,23,Android,0
32264.65,Merchant Payment,Mumbai,1,Android,0
22737.53,Bill Payment,Chennai,4,iOS,0
15341.64,Bill Payment,Delhi,2,iOS,0
19572.25,Merchant Payment,Delhi,12,Android,1
40947.32,Send Money,Mumbai,23,iOS,1
25804.48,Send Money,Bangalore,1,Android,1
25990.47,Bill Payment,Bangalore,17,iOS,0
19227.56,Bill Payment,Kolkata,13,iOS,0
2840.38,Bill Payment,Chennai,2,iOS,0
1838.92,Merchant Payment,Mumbai,10,iOS,0
5204.77,Merchant Payment,Mumbai,7,iOS,0
1136.3,Bill Payment,Kolkata,0,Android,0
4064.23,Bill Payment,Chennai,2,iOS,0
25934.77,Merchant Payment,Mumbai,18,Android,0
16635.96,Bill Payment,Mumbai,9,iOS,0
15212.9,Merchant Payment,Hyderabad,2,iOS,0
19506.28,Send Money,Bangalore,3,Android,0
32705.83,Send Money,Hyderabad,6,Android,0
7301.57,Send Money,Chennai,13,Android,0
42640.3,Merchant Payment,Bangalore,6,iOS,0
31671.51,Bill Payment,Mumbai,0,Android,0
39831.92,Send Money,Mumbai,10,iOS,0
3519.34,Bill Payment,Bangalore,18,Android,0
36070.78,Bill Payment,Mumbai,8,iOS,0
11138.1,Send Money,Chennai,11,iOS,0
25015.37,Merchant Payment,Hyderabad,16,Android,0
45140.06,Merchant Payment,Chennai,8,Android,0
33697.99,Send Money,Mumbai,13,iOS,0
28075.89,Bill Payment,Hyderabad,7,iOS,0
4280.1,Send Money,Kolkata,20,iOS,0
45233.13,Merchant Payment,Kolkata,18,Android,0
20885.86,Bill Payment,Hyderabad,14,Android,0
5159.29,Bill Payment,Chennai,4,Android,0
43468.05,Send Money,Kolkata,11,Android,0
22278.0,Merchant Payment,Chennai,8,iOS,0
2030.86,Merchant Payment,Chennai,20,iOS,0
10103.74,Bill Payment,Mumbai,6,iOS,0
34678.33,Merchant Payment,Hyderabad,2,Android,0
38206.16,Merchant Payment,Kolkata,11,Android,0
7730.16,Bill Payment,Kolkata,14,iOS,0
18831.19,Send Money,Mumbai,23,iOS,0
45708.87,Bill Payment,Delhi,20,Android,0
18361.96,Merchant Payment,Chennai,4,iOS,0
23151.26,Bill Payment,Mumbai,9,Android,0
9039.31,Bill Payment,Chennai,4,Android,0
13456.49,Bill Payment,Bangalore,6,iOS,0
24477.7,Send Money,Kolkata,3,iOS,0
22418.9,Merchant Payment,Hyderabad,20,Android,0
20992.73,Send Money,Bangalore,22,Android,0
43707.04,Bill Payment,Delhi,20,Android,0
21424.25,Merchant Payment,Mumbai,11,Android,1
2604.84,Bill Payment,Mumbai,7,Android,0
44845.08,Merchant Payment,Chennai,8,Android,0
44972.24,Send Money,Chennai,18,Android,0
9496.24,Send Money,Hyderabad,4,iOS,0
39165.05,Bill Payment,Mumbai,0,iOS,0
19086.71,Send Money,Delhi,8,iOS,0
17820.91,Bill Payment,Delhi,8,iOS,0
18817.37,Send Money,Hyderabad,0,Android,0
33590.31,Merchant Payment,Delhi,1,iOS,1
36319.34,Bill Payment,Kolkata,12,Android,0
34169.67,Merchant Payment,Chennai,2,iOS,0
48298.14,Merchant Payment,Kolkata,13,Android,0
14766.68,Send Money,Kolkata,10,Android,0
1465.76,Bill Payment,Delhi,21,iOS,0
13014.45,Merchant Payment,Mumbai,1,Android,0
25201.69,Send Money,Chennai,22,Android,0
42134.8,Bill Payment,Bangalore,7,Android,0
8158.08,Merchant Payment,Bangalore,8,iOS,0
13939.64,Merchant Payment,Hyderabad,10,iOS,0
43800.17,Send Money,Kolkata,3,Android,0
40407.39,Bill Payment,Kolkata,18,Android,0
38932.99,Send Money,Delhi,8,Android,0
36655.45,Send Money,Chennai,12,Android,0
34452.09,Bill Payment,Delhi,9,iOS,0
43008.22,Bill Payment,Chennai,23,Android,0
32679.75,Send Money,Hyderabad,20,Android,0
16.24,Send Money,Hyderabad,23,Android,0
45953.98,Bill Payment,Bangalore,1,Android,0
36808.13,Send Money,Mumbai,9,Android,0
2338.91,Merchant Payment,Kolkata,14,iOS,0
232.28,Send Money,Bangalore,22,Android,0
37374.9,Bill Payment,Mumbai,23,Android,0
20045.0,Bill Payment,Hyderabad,21,iOS,0
7635.77,Merchant Payment,Bangalore,1,Android,0
9024.42,Bill Payment,Delhi,13,Android,0
47673.82,Send Money,Mumbai,5,iOS,0
16145.62,Bill Payment,Mumbai,4,Android,0
37899.11,Merchant Payment,Delhi,10,Android,0
26712.18,Bill Payment,Kolkata,1,iOS,0
20475.46,Send Money,Delhi,22,Android,0
13456.73,Bill Payment,Kolkata,11,iOS,0
9782.45,Bill Payment,Chennai,1,Android,0
33967.37,Merchant Payment,Kolkata,17,iOS,0
20099.8,Bill Payment,Mumbai,17,iOS,0
8001.75,Send Money,Mumbai,5,iOS,0
16470.91,Send Money,Bangalore,9,Android,0
32018.08,Merchant Payment,Delhi,21,iOS,0
37366.85,Merchant Payment,Kolkata,18,Android,0
36894.03,Merchant Payment,Mumbai,22,iOS,0
37748.92,Bill Payment,Bangalore,13,iOS,0
34191.96,Send Money,Kolkata,22,Android,0
39718.51,Bill Payment,Chennai,2,Android,1
36111.13,Merchant Payment,Bangalore,18,iOS,0
29195.24,Bill Payment,Chennai,10,Android,0
16745.02,Merchant Payment,Chennai,15,iOS,0
33330.66,Send Money,Chennai,16,iOS,0
28476.41,Bill Payment,Hyderabad,13,Android,0
44746.52,Send Money,Chennai,15,Android,0
6683.59,Merchant Payment,Bangalore,15,Android,0
23614.78,Send Money,Mumbai,4,iOS,0
47658.13,Send Money,Hyderabad,14,iOS,0
22243.75,Send Money,Hyderabad,5,iOS,0
13706.85,Merchant Payment,Bangalore,12,Android,0
9097.26,Send Money,Mumbai,9,iOS,0
48971.14,Send Money,Kolkata,21,Android,0
23169.54,Merchant Payment,Mumbai,15,Android,0
15066.0,Bill Payment,Delhi,22,iOS,0
40342.53,Merchant Payment,Bangalore,5,iOS,0
26807.74,Merchant Payment,Delhi,11,iOS,0
41428.85,Send Money,Bangalore,1,Android,0
33162.49,Send Money,Kolkata,11,iOS,0
12927.23,Bill Payment,Kolkata,0,iOS,0
14760.96,Send Money,Chennai,5,Android,0
6253.12,Merchant Payment,Mumbai,9,iOS,0
46749.89,Send Money,Bangalore,13,Android,0
49712.89,Send Money,Mumbai,15,iOS,0
44138.32,Send Money,Delhi,21,Android,1
3956.69,Merchant Payment,Kolkata,16,Android,0
45574.88,Send Money,Hyderabad,4,iOS,1
39898.59,Send Money,Kolkata,3,Android,1
40868.97,Bill Payment,Chennai,13,Android,0
6420.72,Send Money,Hyderabad,2,Android,0
27511.21,Send Money,Delhi,3,iOS,0
2622.68,Send Money,Bangalore,21,Android,0
5020.0,Merchant Payment,Hyderabad,9,iOS,0
16801.5,Merchant Payment,Kolkata,11,iOS,0
32698.81,Send Money,Delhi,18,Android,0
31590.39,Merchant Payment,Mumbai,17,Android,0
46620.23,Bill Payment,Hyderabad,4,Android,0
10788.83,Merchant Payment,Delhi,7,iOS,0
35850.33,Bill Payment,Bangalore,1,Android,0
18546.72,Merchant Payment,Chennai,21,iOS,0
9621.38,Send Money,Hyderabad,17,Android,0
41926.7,Merchant Payment,Kolkata,10,Android,0
18692.01,Bill Payment,Mumbai,17,Android,0
6385.84,Merchant Payment,Hyderabad,10,Android,1
28336.47,Bill Payment,Hyderabad,0,iOS,0
26772.86,Bill Payment,Bangalore,12,iOS,0
35536.85,Merchant Payment,Kolkata,4,Android,1
31535.14,Send Money,Delhi,5,Android,1
28275.12,Merchant Payment,Chennai,21,Android,0
44122.33,Send Money,Chennai,2,iOS,0
45076.49,Send Money,Chennai,4,Android,0
19838.96,Merchant Payment,Delhi,20,Android,0
5222.38,Merchant Payment,Delhi,10,Android,0
42454.1,Send Money,Bangalore,1,Android,1
35389.91,Merchant Payment,Delhi,11,Android,0
29513.71,Send Money,Mumbai,10,iOS,0
12123.46,Merchant Payment,Bangalore,0,iOS,0
44464.31,Merchant Payment,Hyderabad,6,iOS,0
25382.45,Send Money,Kolkata,4,Android,0
46712.28,Bill Payment,Hyderabad,0,iOS,0
27833.85,Merchant Payment,Hyderabad,2,Android,0
4907.25,Bill Payment,Hyderabad,21,Android,0
27572.88,Bill Payment,Bangalore,9,Android,1
13796.3,Send Money,Bangalore,8,Android,0
33840.09,Bill Payment,Delhi,1,iOS,0
23763.91,Send Money,Chennai,10,iOS,0
19449.31,Send Money,Hyderabad,9,Android,0
15035.07,Send Money,Bangalore,2,Android,1
7491.9,Bill Payment,Delhi,21,iOS,0
36594.25,Bill Payment,Delhi,21,Android,0
3106.33,Bill Payment,Mumbai,7,iOS,0
3486.08,Merchant Payment,Chennai,20,Android,0
10832.64,Send Money,Delhi,2,iOS,0
34639.38,Merchant Payment,Chennai,3,Android,0
23712.15,Bill Payment,Bangalore,16,Android,0
18982.23,Merchant Payment,Delhi,20,Android,0
19287.41,Merchant Payment,Kolkata,0,iOS,0
28875.17,Bill Payment,Delhi,11,Android,0
22655.39,Bill Payment,Kolkata,22,iOS,0
8852.59,Merchant Payment,Hyderabad,20,Android,0
44558.01,Bill Payment,Chennai,17,iOS,0
3377.05,Bill Payment,Mumbai,12,Android,0
322.94,Bill Payment,Chennai,7,Android,0
34822.06,Merchant Payment,Kolkata,20,iOS,1
48779.5,Bill Payment,Delhi,12,Android,1
38937.19,Bill Payment,Mumbai,10,iOS,0
7486.31,Merchant Payment,Delhi,7,Android,0
12179.8,Send Money,Delhi,19,iOS,0
15232.37,Merchant Payment,Delhi,22,iOS,0
124.45,Merchant Payment,Chennai,0,iOS,0
33054.28,Send Money,Chennai,21,iOS,0
43346.89,Bill Payment,Chennai,0,iOS,1
21903.29,Bill Payment,Kolkata,9,Android,0
36440.77,Bill Payment,Mumbai,10,Android,0
17556.5,Merchant Payment,Kolkata,10,Android,0
26786.61,Send Money,Hyderabad,3,Android,0
1764.92,Send Money,Kolkata,18,Android,0
37261.84,Merchant Payment,Bangalore,10,Android,0
20770.02,Send Money,Kolkata,8,Android,0
41787.94,Bill Payment,Mumbai,14,iOS,0
9232.35,Bill Payment,Delhi,11,Android,0
9932.95,Bill Payment,Kolkata,20,iOS,0
32704.23,Merchant Payment,Mumbai,11,Android,0
